review_id,suggested_decision,human_decision,audience,audience_label,port,type,status,category,question,desc,suggested_answer,date,customer,manager,owner,review_note,score
fb-approval-0342,改写后入库,,student,学生库,学生,使用问题,不处理,作业/布置/批改/反馈；学生作业页面,学生端口点开的作业乱码了，就是点的是a作业，但是打开的是b作业 我从老师端口看同一份作业的话是对的，但是她那边打开是错误的,海外学生点击作业标题显示的不是该作业的内容，老师在国内看是正常的,老师，您可以先确认作业是否已经成功布置、学生是否在对应班级内，以及作业状态是否已提交/已完成；如果状态正常但仍看不到，再提供学生账号和作业链接转人工排查。,2026-03-17,秒懂,,,,37
fb-approval-0343,改写后入库,,student,学生库,学生,使用问题,已处理,作业/布置/批改/反馈；答题,这里应该要输入单词，但是他没法输入,反馈无法输入单词,题目格式问题,2026-06-07,上海宾藤,,,,37
fb-approval-0344,改写后入库,,student,学生库,学生,使用问题,已处理,作业/布置/批改/反馈；答题,你好，这次出现了同样的问题，也是自定义作业中，布置写作任务的时候，答题卡无法显示,答题卡无法显示,自定义作业写作题干结果页未显示,2026-06-07,图钉教育,,,,37
fb-approval-0345,改写后入库,,student,学生库,学生,使用问题,不处理,作业/布置/批改/反馈；答题,老师，辛苦帮我看看，学生说是已经完成了的，但我们后台显示是没有做，这是怎么回事嘞,答题提交后系统上没有显示,作业是进行中，还没提交,2026-04-21,美世教育,,,,37
fb-approval-0346,改写后入库,,student,学生库,学生,使用问题,不处理,作业/布置/批改/反馈；答题,另外，另一位同学刚做完雅思阅读，提交了好几次都是显示不成功,作业无法提交,老师，您可以先确认作业是否已经成功布置、学生是否在对应班级内，以及作业状态是否已提交/已完成；如果状态正常但仍看不到，再提供学生账号和作业链接转人工排查。,2026-03-24,UCo,,,,37
fb-approval-0347,改写后入库,,student,学生库,学生,使用问题,不处理,作业/布置/批改/反馈；答题,您好，帮忙查看一下这个是什么原因导致的呀,无法提交作业,老师，您可以先确认作业是否已经成功布置、学生是否在对应班级内，以及作业状态是否已提交/已完成；如果状态正常但仍看不到，再提供学生账号和作业链接转人工排查。,2026-03-16,洒脱教育,,,,37
fb-approval-0348,改写后入库,,student,学生库,学生,使用问题,不处理,作业/布置/批改/反馈；答题,辛苦看一下,作业无法提交,老师，您可以先确认作业是否已经成功布置、学生是否在对应班级内，以及作业状态是否已提交/已完成；如果状态正常但仍看不到，再提供学生账号和作业链接转人工排查。,2026-03-13,秒懂,,,,37
fb-approval-0349,改写后入库,,student,学生库,学生,使用问题,客户未回复,作业/布置/批改/反馈；答题,repeat 為什麼学生一直等都沒有出來題目呀,题目无法显示,等老师回复：作业链接,2026-03-04,秒懂,,,,37
fb-approval-0350,改写后入库,,student,学生库,学生,使用问题,不处理,作业/布置/批改/反馈；答题,这一项单词作业为什么每个单词都会重复一遍,单词会重复两遍,等老师回复,2026-02-09,秒懂,,,,37
fb-approval-0351,改写后入库,,student,学生库,学生,操作疑问,不处理,作业/布置/批改/反馈；答题,老师您好，学生有反馈问题托福新系统的阅读： 1. 填词题好像填完最后一个，会自动跳到第一个空，之前填的好像清除掉了 2. 单个题型点击进入后显示的是整篇文章的所有题型~3.还有做题做完点提交没反应,新托福答题问题,已二次,2026-01-16,新通,,,,37
fb-approval-0352,改写后入库,,student,学生库,学生,使用问题,已处理,作业/布置/批改/反馈；答题,这是作业链接 辛苦技术老师看一下,答题界面闪退,学生ip在日本，让学生转回国内后再试下,2026-01-13,秒懂,,,,37
fb-approval-0353,改写后入库,,student,学生库,学生,使用问题,不处理,作业/布置/批改/反馈；结果页,老师麻烦帮我看一下这个测试：学生那边已提交了显示这个画面,老师端和学生端结果页显示不一致,作业不一致，等老师截图,2026-03-12,新航道北京,,,,37
fb-approval-0354,改写后入库,,student,学生库,学生,使用问题,客户未回复,作业/布置/批改/反馈；结果页,老师，我想问一下系统里面每次学完视频课为什么总是“在进行”状态不能变成完成状态嘞（一点点强迫症哈哈哈）,视频课件作业状态一直是进行中,老师，您可以先确认作业是否已经成功布置、学生是否在对应班级内，以及作业状态是否已提交/已完成；如果状态正常但仍看不到，再提供学生账号和作业链接转人工排查。,2026-03-09,秒懂,,,,37
fb-approval-0355,改写后入库,,student,学生库,学生,使用问题,不处理,作业/布置/批改/反馈；结果页,学生想看到阅读做题时长，我这边后台能通过答题录屏看到，但学生那边能看到嘛？,如何查看答题时长,布置的是题型训练,2026-01-13,新航道上海,,,,37
fb-approval-0356,改写后入库,,student,学生库,学生,使用问题,不处理,作业/布置/批改/反馈；音视频作业,ipad上面课件资料怎么下载,反馈无法下载课件,视频课件没有下载按钮,2026-06-02,秒懂,,,,37
fb-approval-0357,改写后入库,,student,学生库,学生,操作疑问,客户未回复,作业/布置/批改/反馈；题库/录题/单词书/模考；机构题库,下面学生这里出来这样的,反馈机构题库显示不对（新托福）,等老师提供问题截图,2026-06-10,TOEFL PASS,,,,37
fb-approval-0358,改写后入库,,student,学生库,学生,使用问题,不处理,作业/布置/批改/反馈；题库/录题/单词书/模考；答题,学生在做后台布置的作业时（模考模式）雅思阅读的选框都点不了，也不能在原文高亮,不能选择和高亮,已反馈，等老师回复,2026-04-21,考的都会,,,,37
fb-approval-0359,改写后入库,,student,学生库,学生,操作疑问,客户未回复,作业/布置/批改/反馈；题库/录题/单词书/模考；首页,你们这里边把任务栏改变完以后，学生之前的考试记录都没有了，啥也找不到，我们怎么分析以前的问题呢？,老师说学生模考作业没有了，看截图应该是时间筛选导致的,老师，您可以先确认作业是否已经成功布置、学生是否在对应班级内，以及作业状态是否已提交/已完成；如果状态正常但仍看不到，再提供学生账号和作业链接转人工排查。,2026-04-19,北京厚谱,,,,37
fb-approval-0360,改写后入库,,student,学生库,学生,使用问题,不处理,作业/布置/批改/反馈；首页,15900927417 这个学生作业页面显示异常，a作业打开是b作业,学生打开的作业内容和标题不符,老师，您可以先确认作业是否已经成功布置、学生是否在对应班级内，以及作业状态是否已提交/已完成；如果状态正常但仍看不到，再提供学生账号和作业链接转人工排查。,2026-04-21,秒懂,,,,37
fb-approval-0361,改写后入库,,teacher,老师库,老师,使用问题,已处理,作业/布置/批改/反馈；AI作业分析,https://mogubj.xiaosaas.com/org/tpo/tporesult.html?type=1&id=4322&stuid=1064476&teacherid=&xiaov=17741918652603221,ai分析无法生成,技术反馈后端通讯超时断开的问题,2026-03-25,北京蘑菇,,,,37
fb-approval-0362,改写后入库,,teacher,老师库,老师,操作疑问,已处理,作业/布置/批改/反馈；AI批改,https://edu.yimiaodong.com/org/tpo/tporesult.html?id=11281921&stubj=&qid=&teacherid=28530&stuid=258682&wrcd=1&xiaov=2774191865260322这篇邮件写作一直批改中,AI批改一直批改中,半小时后重新批改出来了,2026-04-07,秒懂,,,,37
fb-approval-0363,改写后入库,,teacher,老师库,老师,使用问题,已处理,作业/布置/批改/反馈；AI批改,这个口语批改失败了,新托福口语AI批改失败,重新批改后批改成功了,2026-03-16,秒懂,,,,37
fb-approval-0364,改写后入库,,teacher,老师库,老师,使用问题,已处理,作业/布置/批改/反馈；AI批改,这里的口语和写作的评分是不是有问题？,AI批改分数问题,后台修改过题目内容,2026-01-27,朴拓教育,,,,37
fb-approval-0365,改写后入库,,teacher,老师库,老师,使用问题,已处理,作业/布置/批改/反馈；AI批改,怎么老批改失败,AI批改失败（Elysia老师）,常规AI批改问题，不是bug,2026-01-08,秒懂,,,,37
fb-approval-0366,改写后入库,,teacher,老师库,老师,使用问题,已处理,作业/布置/批改/反馈；作业大纲,这个写作2的讲义，为什么一直没法下发到今天呀，设置了今天的日期下发，一直显示wrong,作业大纲无法下发,老师，您可以先确认作业是否已经成功布置、学生是否在对应班级内，以及作业状态是否已提交/已完成；如果状态正常但仍看不到，再提供学生账号和作业链接转人工排查。,2026-04-03,秒懂,,,,37
fb-approval-0367,改写后入库,,teacher,老师库,老师,使用问题,客户未回复,作业/布置/批改/反馈；作业管理页面,老师好 学生今天系统里作业进去做不了,学生无法打开作业界面,老师，您可以先确认作业是否已经成功布置、学生是否在对应班级内，以及作业状态是否已提交/已完成；如果状态正常但仍看不到，再提供学生账号和作业链接转人工排查。,2026-03-27,智成教育,,,,37
fb-approval-0368,改写后入库,,teacher,老师库,老师,使用问题,已处理,作业/布置/批改/反馈；作业管理页面,你好，麻烦帮忙查看一下昨天0102是否教师【yeelin ma】有布置过作业给学生【陈俊熹托福辅课】。 因为之前也出现过几次我确实有布置过作业，但是进去【学员】查看，并没有显示的情况。谢谢,没有不知作业,老师，您可以先确认作业是否已经成功布置、学生是否在对应班级内，以及作业状态是否已提交/已完成；如果状态正常但仍看不到，再提供学生账号和作业链接转人工排查。,2026-01-03,BESt学社,,,,37
fb-approval-0369,改写后入库,,teacher,老师库,老师,操作疑问,客户未回复,作业/布置/批改/反馈；基础训练-单词,单词自动批改的逻辑是什么呀，一个字重复也算对么,单词批改错误,已二次确认,2026-03-28,上海蘑菇,,,,37
fb-approval-0370,改写后入库,,teacher,老师库,老师,使用问题,已处理,作业/布置/批改/反馈；基础训练-单词,老师这问题还存在,布置单词作业不能自动生成作业名称,老师，您可以先确认作业是否已经成功布置、学生是否在对应班级内，以及作业状态是否已提交/已完成；如果状态正常但仍看不到，再提供学生账号和作业链接转人工排查。,2026-03-14,独课,,,,37
